anchor_id,paper_id,zotero_key,doi,title,value_type,page_hint,evidence_anchor,raw_value,raw_unit,confidence_class,audit_status,origin_digitizer_needed,source_text_path
zotero_XAY2YYCX:mechanism:5,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,mechanism,1,"butylamino)styryl]-2,5-dimethoxybenzene (R1)a n d E,E-1,4-bis- [40-(N,N-di-n-butylamino)styryl]benzene (R2), with TPA cross sections up to 995 GM at the maximum of the TPA absorption spectra (730 nm) (Figure 1). 26 These initiators are using an intramolecular charge transfer mechanism in the primary initia- tion step, ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:mechanism:9,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,mechanism,2,"centrations in comparison to typical one-photon UV PIs, 20 although a rather low TPA cross section below 40 GM has been calculated for this compound very recently. 33 Investigations on the single-photon photochemistry of the unsubstituted H3K showed efficient hydrogen abstraction from H-donors like iso- propyl alcohol.",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:pi_loading:10,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,pi_loading,3,ewhere. 39 Rhodamine 6G and Rhodamine B in MeOH were used as reference standards in order to verify the reliability of the experimental setup. 40 All PIs were prepared as 1.0 /C2 10-2 M solutions in spectroscopic grade THF. The PI solutions were measured in a 0.2 mm thick flow cell in a nonrecycling volumetric flow of ,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:pi_loading:20,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,pi_loading,8,"produce well-defined structures within a very small process window at 600 nm. Additionally, more complex 3D structures were inscribed into the material volume using B3K (6.3 /C2 10-6 mol PI/g resin) as initiator. A laser power of 11 μW at a given feedrate of 1 mm/min allowed the structuring of a dragonfly and a dinosau",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:pi_loading:22,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,pi_loading,9,"potential two-photon initiators from the literature. We were able to produce nicely shaped structures with PI concentrations as low as ∼0.05 wt %. Additionally, the ideal processing window for each initiator was determined by changing the laser intensity and initiator concentration at a fixed feed rate. By using optimi",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:pi_loading:7,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,pi_loading,2,", Sartomer 415) were re- ceived as a gift from Rahn and Sartomer, respectively. Petro- leum ether (PE) refers to the fraction boiling in the range 40 - 60 /C176 C. Column chromatography was performed with conven- tional techniques on VWR silica gel 60 (0.040 -0.063 mm particle size). Aluminum-backed silica gel plates w",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:sigma2:1,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,sigma2,1,"even possible to improve the feature resolution to 65 and 22 nm, respectively. A highly active TPA PI plays a key role in order to obtain an efficient and clean polymerization and therefore high-quality structures. In the literature, the TPA cross section (1 GM = 10-50 m4 sp h o t o n-1) is the currently used value to ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:sigma2:14,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,sigma2,6,"nor strength of the substituents in the para position of the aromatic ring. No signal could be detected for H3K, and only a very low signal was measured in case of O3K at the given wavelength. Among the amino-based derivatives P3K had the highest value of 256 GM. Surprisingly, there is a significant differ- ence betwee",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:sigma2:6,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,sigma2,2,"e-bond-containing 1,5- bis(4-(N,N-dimethylamino)phenyl)penta-1,4-diyn-3-one (M3K) serves as a highly sensitive and efficient TPA PI at low initiator concentrations in comparison to typical one-photon UV PIs, 20 although a rather low TPA cross section below 40 GM has been calculated for this compound very recently. 33 I",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:threshold:11,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,threshold,4,"em B) was used. This system is equipped with a fiber laser, which provides NIR pulses at 780 nm wavelength with a pulse duration of ∼150 fs. The system operates at a repetition rate of 100 MHz. Direct laser writing with this system is usually carried out at a laser power below 7 mW (measured directly in front of the mi",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:threshold:18,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,threshold,7,"chieved in previous studies. 20 For all studies the same molar PI concentration of 6.3 /C2 10-6 mol PI/g resin (which corresponds to 0.2 wt % of M3K) was employed in order to have the option to compare directly the TPIP activities of the PIs. To determine the threshold of the photoinitiating ability, the tests were rep",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:threshold:21,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,threshold,8,"1.6 /C2 10-7 mol PI/g resin), only H3K could produce well-defined structures within a very small process window at 600 nm. Additionally, more complex 3D structures were inscribed into the material volume using B3K (6.3 /C2 10-6 mol PI/g resin) as initiator. A laser power of 11 μW at a given feedrate of 1 mm/min allowed",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:threshold:23,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,threshold,9,"Macromolecules, Vol. 42, No. 17, 2009 6527 developed woodpile structures with and without support- ing wall were prepared (Figure 7c,d). Line widths of about 250 nm were obtained and could be further improved by an optimal laser system setup such as optimized laser power- feed rate ratio, a shaded ring filter, and the ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:voxel_geometry:12,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,voxel_geometry,4,"e measurement of the sample’s surface position and depth. The sample is moved by an Aerotech three axes stage relative to the laser focus in order to form a 3D structure (design of photonic structures by means of CAD modeling). Additionally, to achieve higher resolutions of 3-dimensional structures, a different laser l",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:voxel_geometry:19,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,voxel_geometry,7,"f each ideal processing window in the diagram, no well-connected structures could be ob- tained after the standard post processing procedure as the threshold of initiation is reached. Above that, the numbers 1 and 2 define nicely structured shapes with a high resolution and a smooth surface quality (Figure 6). Generall",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:voxel_geometry:2,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,voxel_geometry,1,"esults than commercially available initiators in terms of two-photon-induced microfabrication. These results are well in accordance with the TPA cross section values for the compounds measured by z-scan analysis. By using optimized parameters, structures with line widths of about 250 nm were obtained at photoinitiator ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:voxel_geometry:3,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,voxel_geometry,1,"ations as low as 0.05 wt %. Introduction In the past decade, two-photon-induced photopolymerization (TPIP)1-6 has attracted much attention of researchers and has been intensely studied for various applications requiring three- dimensional (3D) structures with resolutions in the (sub)- micrometer range, such as differen",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_ZI5SFNAQ:mechanism:13,zotero_ZI5SFNAQ,ZI5SFNAQ,10.1002/adom.202200474,Photoinitiator-free two-photon polymerization of biocompatible materials for 3D micro/nanofabrication,mechanism,10,the excitation intensities from 513 kW/cm2 to 718kW/cm2. (C) Bright-field image of the micro-structures after the addition of 100 µL distilled water. Scale bars is 5 µm. (D) A plot of swelling ratio as a function of excitation intensity. 2.2. DUV-TPP of type-I collagen We performed photoinitiator-free DUV-TPP using typ,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_ZI5SFNAQ:mechanism:14,zotero_ZI5SFNAQ,ZI5SFNAQ,10.1002/adom.202200474,Photoinitiator-free two-photon polymerization of biocompatible materials for 3D micro/nanofabrication,mechanism,11,"10 photoinitiators because photoinitiators typically lose their function under acidic conditions [36,38]. Type I collagen absorbs DUV light, especially at 200- 220 nm (Figure S6), by amino acids such as glycine, proline, alanine, and aromatic amino acids, which are major components of collagen. Here, we performed photo",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_ZI5SFNAQ:mechanism:18,zotero_ZI5SFNAQ,ZI5SFNAQ,10.1002/adom.202200474,Photoinitiator-free two-photon polymerization of biocompatible materials for 3D micro/nanofabrication,mechanism,22,"he fabrication of hydrogel PEGda, a 20 µL droplet of pure PEGda was cast on a MAS-coated coverslip (MAS- GP, Matsunami). When measuring a UV-Visible absorption spectrum of PEGda, we diluted PEGda in water to a concentration of 2 wt%. A solution of collagen type I (3 mg) under acidic conditions was purchased from Nitta ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_ZI5SFNAQ:mechanism:8,zotero_ZI5SFNAQ,ZI5SFNAQ,10.1002/adom.202200474,Photoinitiator-free two-photon polymerization of biocompatible materials for 3D micro/nanofabrication,mechanism,4,"icals to trigger a free-radical polymerization reaction. For bio-applications in TPP, photoinitiators must have less cytotoxicity and high solubility in an aqueous medium, as well as a large two-photon absorption cross-section to increase the efficiency of radical generation. However, photoinitiators in a resin typical",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_ZI5SFNAQ:pi_loading:16,zotero_ZI5SFNAQ,ZI5SFNAQ,10.1002/adom.202200474,Photoinitiator-free two-photon polymerization of biocompatible materials for 3D micro/nanofabrication,pi_loading,21,"ating at a center wavelength of 800 nm with a pulse width of 80 fs and repetition rate of 82 MHz. The 800-nm femtosecond pulses were converted to 400-nm pulses via second harmonic generation by focusing on a BBO crystal (CASTECH INC.) through a lens (L1, f=50 mm, AC254-050- B-ML, Thorlabs). The generated visible pulsed",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_ZI5SFNAQ:pi_loading:17,zotero_ZI5SFNAQ,ZI5SFNAQ,10.1002/adom.202200474,Photoinitiator-free two-photon polymerization of biocompatible materials for 3D micro/nanofabrication,pi_loading,22,"DM1 and a long-pass filter (LP, LP02-532RU-25). Raman spectra were obtained using a spectrophotometer (SP300i, Princeton Instrument Acton) equipped with a cooled charge- coupled device (CCD) camera (Spec10: 400BR, Princeton Instruments) through a lens (L7 f=200 mm, AC254-200-A-ML). We used a grating with a blaze wavele",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_ZI5SFNAQ:pi_loading:19,zotero_ZI5SFNAQ,ZI5SFNAQ,10.1002/adom.202200474,Photoinitiator-free two-photon polymerization of biocompatible materials for 3D micro/nanofabrication,pi_loading,23,"ixture (95/5; v/v) containing 0.1% trifluoroacetic acid, and filtered with 0.45 µm pore sizes (Millex- LH, Merck-Millipore). 10 µL solution was injected into a high-performance liquid chromatography (HPLC) system composing of an Inertsil ODS-3 column (4.6 × 250 mm; GL Sciences, Inc.), a pump (PU-2087, JASCO Corporation",,,text_exact_candidate,pending,unknown,local_only/text_not_published
