cluster_id,paper_id,doi,title,source_lane,page_hint,cluster_basis,char_start,char_end,member_count,field_group_count,field_groups,field_values_json,positioned_member_count,existing_condition_ids,existing_condition_overlap_count,cluster_quality,relative_core_signal,comsol_requirement_count,comsol_missing_requirements,strict_gate_status,condition_scope
CONDCL-befe313c03f8904b5d,OA2P-000337,10.1126/science.270.5243.1789,Polymer Photovoltaic Cells: Enhanced Efficiencies via a Network of Internal Donor-Acceptor Heterojunctions,out_of_scope_for_expansion,4,char_window,18371,18376,2,1,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""20 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""20"", ""normalized_unit"": ""mW"", ""raw"": ""20 mW"", ""raw_unit"": ""mW""}]}",2,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-aa4f90d7ff6045a35a,ZPC-003545,10.1142/s0218863514500489,Fabrication of gold micro/nanostructures by femtosecond laser direct writing and chemical etching,out_of_scope_for_expansion,1,char_window,974,980,1,1,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-f2dc1b996cf6552fd7,ZPC-003545,10.1142/s0218863514500489,Fabrication of gold micro/nanostructures by femtosecond laser direct writing and chemical etching,out_of_scope_for_expansion,2,char_window,5625,5677,3,3,pulse_width_fs;repetition_rate_MHz;wavelength_nm,"{""pulse_width_fs"": [{""normalized"": ""50"", ""normalized_unit"": ""fs"", ""raw"": ""50 fs"", ""raw_unit"": ""fs""}], ""repetition_rate_MHz"": [{""normalized"": ""0.001"", ""normalized_unit"": ""MHz"", ""raw"": ""1 kHz"", ""raw_unit"": ""kHz""}], ""wavelength_nm"": [{""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}]}",3,,0,multi_field_candidate_cluster,false,3,atmosphere;focusing;geometry;motion_or_dwell;power_plane,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-9a2ea2d2868d30f0ee,ZPC-003545,10.1142/s0218863514500489,Fabrication of gold micro/nanostructures by femtosecond laser direct writing and chemical etching,out_of_scope_for_expansion,3,char_window,6917,6922,1,1,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800nm"", ""raw_unit"": ""nm""}]}",1,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-807926fd44fa976909,ZPC-003545,10.1142/s0218863514500489,Fabrication of gold micro/nanostructures by femtosecond laser direct writing and chemical etching,out_of_scope_for_expansion,7,char_window,15645,16201,4,1,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800nm"", ""raw_unit"": ""nm""}, {""normalized"": ""532"", ""normalized_unit"": ""nm"", ""raw"": ""532nm"", ""raw_unit"": ""nm""}, {""normalized"": ""100"", ""normalized_unit"": ""nm"", ""raw"": ""100nm"", ""raw_unit"": ""nm""}, {""normalized"": ""50"", ""normalized_unit"": ""nm"", ""raw"": ""50 nm"", ""raw_unit"": ""nm""}]}",4,,0,single_field_context_cluster,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-21a33e96abfa2186a5,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}]}",0,COND-ebbfcd547367,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-2c157271e8f3d1c692,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""65"", ""raw_unit"": ""%""}]}",0,COND-d6f3ccac02b9,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-3810b19363225fdd3a,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": ""2.2"", ""normalized_unit"": ""mW"", ""raw"": ""2.2"", ""raw_unit"": ""mW""}]}",0,COND-6f485a626b91,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-5ad27e8716461ea76a,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": ""2.2"", ""normalized_unit"": ""mW"", ""raw"": ""2.2"", ""raw_unit"": ""mW""}]}",0,COND-ed2016cc9473,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-7823ca50430e9f3e60,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,3,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.02"", ""raw_unit"": ""%""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""65"", ""raw_unit"": ""%""}]}",0,COND-389dafd3fa75;COND-c790e54c9310;COND-cbc12ffe04a0,3,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-7efc88b1ad3ebd219a,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}]}",0,COND-35f26df46280,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-82af9c191a22da4e7d,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}]}",0,COND-580a775848ca,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-90a18ff264a152837e,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,2,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""7.55"", ""raw_unit"": ""%""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}]}",0,COND-e2d8b11736b6;COND-e8202a8350c5,2,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-999a08c99650fa7127,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": ""2.2"", ""normalized_unit"": ""mW"", ""raw"": ""2.2"", ""raw_unit"": ""mW""}]}",0,COND-dc363f784535,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-9ec16ed1822e2c554b,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}]}",0,COND-d572f8035d1d,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-c8194bde54b5655233,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.02"", ""raw_unit"": ""%""}]}",0,COND-3c93b4b08860,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-cb7319a4e192e8fc39,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}]}",0,COND-249e45bfdaf0,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-debfc88b05ddf00a44,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}]}",0,COND-1cfc96769436,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-e9382736d0910f2053,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,3,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.02"", ""raw_unit"": ""%""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""7.55"", ""raw_unit"": ""%""}]}",0,COND-4595762a9424;COND-b07eb662e57d;COND-f0b6ea4c639f,3,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-ea7b30a5c76823c41a,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,,exact_anchor,,,1,1,pi_loading,"{""pi_loading"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""0.1"", ""raw_unit"": ""%""}]}",0,COND-1e7ea22cb632,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-760e194cb9bd943f23,zotero_D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,1,exact_anchor,,,1,1,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-269f7ee62968,1,single_field_context_cluster,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-903023f0fbec1a6252,zotero_D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,1,exact_anchor,,,1,1,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-5c479610c038,1,single_field_context_cluster,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-4e7ccd3fece32c1f44,zotero_D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,2,exact_anchor,,,1,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-75635775993b,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-6d3b8eab97299ce572,zotero_D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,2,exact_anchor,,,1,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-f8fec137e6db,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-a1aeae06a95f08c1fa,zotero_D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,2,exact_anchor,,,1,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-90d1f2ad8596,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-e305abd180460e2d2d,zotero_D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,2,exact_anchor,,,1,1,polymerization_threshold,"{""polymerization_threshold"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-8c512f1aba4b,1,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-57330223a8865093a4,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,2,char_window,7239,8266,4,4,power_measurement_plane;pulse_width_fs;repetition_rate_MHz;wavelength_nm,"{""power_measurement_plane"": [{""normalized"": """", ""normalized_unit"": ""objective_entrance"", ""raw"": ""before the objective"", ""raw_unit"": """"}], ""pulse_width_fs"": [{""normalized"": ""100"", ""normalized_unit"": ""fs"", ""raw"": ""100 fs"", ""raw_unit"": ""fs""}], ""repetition_rate_MHz"": [{""normalized"": ""82"", ""normalized_unit"": ""MHz"", ""raw"": ""82 MHz"", ""raw_unit"": ""MHz""}], ""wavelength_nm"": [{""normalized"": ""780"", ""normalized_unit"": ""nm"", ""raw"": ""780 nm"", ""raw_unit"": ""nm""}]}",4,,0,high_information_local_cluster,false,4,atmosphere;focusing;geometry;motion_or_dwell,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
CONDCL-5a8325d8e729bd71d0,zotero_D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,3,exact_anchor,,,1,1,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-956012c73816,1,single_field_context_cluster,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-8d260ade0f32f2663e,zotero_D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,3,exact_anchor,,,1,1,voxel_or_line_geometry,"{""voxel_or_line_geometry"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": """", ""raw_unit"": """"}]}",0,COND-dd90fd4b621d,1,single_field_context_cluster,false,1,atmosphere;focusing;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,exact_anchor_cluster_candidate
CONDCL-e21f96e8a72799f0c4,ZPC-000385,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,core_two_photon,3,char_window,10310,12649,6,1,laser_power,"{""laser_power"": [{""normalized"": ""5.5"", ""normalized_unit"": ""mW"", ""raw"": ""5.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""5.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""8.1 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""8.1"", ""normalized_unit"": ""mW"", ""raw"": ""8.1 mW"", ""raw_unit"": ""mW""}]}",6,,0,single_field_context_cluster,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_strict_ready,local_text_window_cluster_candidate
